customer_id,categories_interested,price_sensitivity,preferred_brands,preferred_styles,preferred_shopping_days
CUST-0004030,"men,beauty",medium,"Veloce Luxe,Aurelle Couture,Seaside Atelier",contemporary,weekday_evening
CUST-0004031,"jewelry,men",medium,"Luxe & Co.,Seaside Atelier,Veloce Luxe","editorial,contemporary",weekday_evening
CUST-0004032,handbags,medium,"Seaside Atelier,Montclair House",classic,weekday_morning
CUST-0004033,"beauty,shoes,handbags",medium,,editorial,weekend
CUST-0004034,women,medium,Montclair House,"designer,athleisure",weekday_evening
CUST-0004035,"home,handbags",medium,"Seaside Atelier,Montclair House,Luxe & Co.",designer,anytime
CUST-0004036,"jewelry,women,men",medium,,"athleisure,classic",weekday_morning
CUST-0004037,beauty,medium,"Montclair House,Seaside Atelier","athleisure,contemporary",weekday_morning
CUST-0004038,"jewelry,beauty",medium,"Montclair House,Bellezza Studio,Veloce Luxe",designer,weekend
CUST-0004039,"shoes,men",high,,"designer,contemporary",weekday_evening
CUST-0004040,accessories,medium,"Montclair House,Aurelle Couture,Seaside Atelier","athleisure,contemporary",weekday_evening
CUST-0004041,home,medium,"Aurelle Couture,Luxe & Co.,Veloce Luxe","athleisure,contemporary",anytime
CUST-0004042,home,medium,"Bellezza Studio,Veloce Luxe,Montclair House",classic,weekday_morning
CUST-0004043,"jewelry,shoes,beauty",low,"Bellezza Studio,Aurelle Couture",designer,anytime
CUST-0004044,"handbags,home,men",low,,"contemporary,designer",weekend
CUST-0004045,accessories,medium,"Veloce Luxe,Montclair House",contemporary,weekday_morning
CUST-0004046,"jewelry,beauty",medium,,editorial,weekday_evening
CUST-0004047,"beauty,women",low,"Veloce Luxe,Montclair House,Seaside Atelier","classic,designer",weekday_morning
CUST-0004048,jewelry,medium,Montclair House,editorial,anytime
CUST-0004049,"jewelry,women",medium,"Montclair House,Seaside Atelier",editorial,anytime
CUST-0004050,"men,jewelry",medium,"Veloce Luxe,Aurelle Couture",classic,anytime
CUST-0004051,"beauty,women",low,Seaside Atelier,designer,weekday_morning
CUST-0004052,"home,beauty",high,"Bellezza Studio,Luxe & Co.,Aurelle Couture","designer,contemporary",weekday_evening
CUST-0004053,"women,jewelry,accessories",high,"Aurelle Couture,Montclair House",editorial,anytime
CUST-0004054,"shoes,accessories",medium,Seaside Atelier,"athleisure,editorial",anytime
CUST-0004055,"beauty,handbags,accessories",medium,,athleisure,weekday_evening
CUST-0004056,"beauty,women",low,,athleisure,weekend
CUST-0004057,"women,handbags",medium,"Seaside Atelier,Montclair House,Bellezza Studio","classic,contemporary",weekday_evening
CUST-0004058,"jewelry,home,shoes",high,,"classic,contemporary",weekday_evening
CUST-0004059,"women,men",high,Aurelle Couture,contemporary,weekend
CUST-0004060,"jewelry,accessories,men",low,Montclair House,editorial,weekday_morning
CUST-0004061,"jewelry,accessories",medium,Luxe & Co.,designer,weekday_evening
CUST-0004062,"accessories,beauty",medium,"Montclair House,Aurelle Couture,Luxe & Co.",athleisure,anytime
CUST-0004063,"accessories,home",medium,Aurelle Couture,athleisure,weekday_morning
CUST-0004064,"beauty,accessories,men",medium,Veloce Luxe,classic,anytime
CUST-0004065,women,medium,,designer,weekend
CUST-0004066,"handbags,accessories",medium,"Montclair House,Bellezza Studio,Veloce Luxe","contemporary,athleisure",weekend
CUST-0004067,accessories,medium,"Bellezza Studio,Aurelle Couture,Luxe & Co.",designer,anytime
CUST-0004068,handbags,low,Luxe & Co.,"editorial,athleisure",anytime
CUST-0004069,jewelry,low,"Aurelle Couture,Seaside Atelier,Luxe & Co.","classic,athleisure",anytime
CUST-0004070,jewelry,high,"Luxe & Co.,Seaside Atelier",classic,weekday_evening
CUST-0004071,"handbags,women",high,"Seaside Atelier,Luxe & Co.","contemporary,designer",weekday_evening
CUST-0004072,"handbags,women,jewelry",medium,"Luxe & Co.,Montclair House",classic,weekend
CUST-0004073,accessories,medium,,"designer,contemporary",weekday_morning
CUST-0004074,"beauty,men,home",medium,"Seaside Atelier,Luxe & Co.",athleisure,weekday_morning
CUST-0004075,"home,shoes,jewelry",medium,Montclair House,designer,weekend
CUST-0004076,"beauty,handbags,shoes",low,Aurelle Couture,"designer,athleisure",weekday_evening
CUST-0004077,"jewelry,shoes",low,"Seaside Atelier,Montclair House,Luxe & Co.","classic,contemporary",weekday_morning
CUST-0004078,jewelry,high,"Aurelle Couture,Veloce Luxe,Bellezza Studio","classic,athleisure",anytime
CUST-0004079,"shoes,beauty",medium,Veloce Luxe,athleisure,weekday_evening
CUST-0004080,home,medium,,designer,weekday_evening
CUST-0004081,"shoes,home",medium,,"contemporary,athleisure",weekday_evening
CUST-0004082,"home,men,beauty",medium,"Bellezza Studio,Aurelle Couture",classic,weekday_evening
CUST-0004083,"shoes,women",medium,,classic,anytime
CUST-0004084,"jewelry,beauty",medium,"Veloce Luxe,Aurelle Couture,Bellezza Studio",editorial,weekday_evening
CUST-0004085,"accessories,women,handbags",medium,"Aurelle Couture,Montclair House,Seaside Atelier","contemporary,designer",weekday_evening
CUST-0004086,"jewelry,accessories,home",medium,,"editorial,classic",anytime
CUST-0004087,accessories,high,"Veloce Luxe,Seaside Atelier","classic,athleisure",weekday_evening
CUST-0004088,"beauty,men",medium,"Luxe & Co.,Veloce Luxe,Bellezza Studio",contemporary,weekday_evening
CUST-0004089,"men,jewelry",high,Seaside Atelier,designer,weekend
CUST-0004090,accessories,high,"Seaside Atelier,Montclair House",contemporary,anytime
CUST-0004091,accessories,medium,,"athleisure,classic",anytime
CUST-0004092,"shoes,handbags",medium,,"athleisure,contemporary",weekend
CUST-0004093,home,medium,"Bellezza Studio,Montclair House","editorial,contemporary",weekday_morning
CUST-0004094,"women,beauty",medium,"Seaside Atelier,Luxe & Co.,Aurelle Couture","classic,contemporary",weekday_evening
CUST-0004095,"beauty,home,men",medium,Seaside Atelier,"classic,editorial",weekday_morning
CUST-0004096,"women,jewelry",low,,"contemporary,editorial",weekday_evening
CUST-0004097,home,high,,classic,weekday_evening
CUST-0004098,"women,jewelry",medium,"Aurelle Couture,Seaside Atelier,Veloce Luxe",contemporary,weekday_morning
CUST-0004099,"home,accessories",medium,Veloce Luxe,athleisure,weekday_evening
CUST-0004100,"jewelry,handbags,accessories",medium,"Seaside Atelier,Bellezza Studio",editorial,weekend
CUST-0004101,home,medium,"Montclair House,Bellezza Studio,Seaside Atelier",classic,weekday_morning
CUST-0004102,"women,men,accessories",medium,,contemporary,weekday_morning
CUST-0004103,women,medium,"Aurelle Couture,Veloce Luxe,Luxe & Co.","athleisure,classic",weekday_evening
CUST-0004104,"home,accessories",medium,"Bellezza Studio,Veloce Luxe",classic,weekend
CUST-0004105,"shoes,handbags,beauty",medium,Aurelle Couture,"athleisure,contemporary",weekday_evening
CUST-0004106,handbags,medium,"Montclair House,Luxe & Co.",classic,anytime
CUST-0004107,"women,beauty,men",low,Luxe & Co.,designer,weekend
CUST-0004108,shoes,high,"Seaside Atelier,Luxe & Co.",contemporary,anytime
CUST-0004109,"jewelry,handbags",medium,"Luxe & Co.,Montclair House,Seaside Atelier","classic,designer",anytime
CUST-0004110,"handbags,home,accessories",medium,,editorial,weekend
CUST-0004111,"shoes,handbags",high,Seaside Atelier,"classic,contemporary",weekend
CUST-0004112,jewelry,medium,Aurelle Couture,"classic,designer",weekday_evening
CUST-0004113,"shoes,jewelry,women",medium,"Montclair House,Bellezza Studio,Aurelle Couture","designer,classic",anytime
CUST-0004114,"handbags,men",medium,Seaside Atelier,designer,weekday_morning
CUST-0004115,women,medium,,designer,weekday_morning
CUST-0004116,"beauty,handbags,men",medium,,contemporary,weekday_evening
CUST-0004117,"women,jewelry",low,,classic,weekday_evening
CUST-0004118,"shoes,men,women",medium,"Luxe & Co.,Montclair House","athleisure,designer",weekday_morning
CUST-0004119,"men,shoes",medium,"Veloce Luxe,Montclair House",contemporary,weekday_morning
CUST-0004120,"women,shoes",medium,"Seaside Atelier,Veloce Luxe","athleisure,editorial",weekend
CUST-0004121,"handbags,women",low,Luxe & Co.,"designer,athleisure",weekend
CUST-0004122,"women,accessories,handbags",medium,"Seaside Atelier,Montclair House,Veloce Luxe","editorial,designer",weekend
CUST-0004123,"jewelry,beauty",medium,"Veloce Luxe,Seaside Atelier,Luxe & Co.",contemporary,weekday_morning
CUST-0004124,handbags,medium,,designer,anytime
CUST-0004125,handbags,medium,,editorial,weekday_evening
CUST-0004126,accessories,high,"Seaside Atelier,Montclair House,Luxe & Co.","athleisure,classic",weekend
CUST-0004127,"home,men",medium,"Seaside Atelier,Montclair House","contemporary,classic",weekend
CUST-0004128,"accessories,home",medium,Aurelle Couture,athleisure,anytime
CUST-0004129,home,medium,"Montclair House,Seaside Atelier,Bellezza Studio","designer,editorial",weekday_morning
CUST-0004130,home,low,Aurelle Couture,classic,weekend
CUST-0004131,"men,handbags",low,Luxe & Co.,classic,weekday_evening
CUST-0004132,"men,home,women",medium,,athleisure,anytime
CUST-0004133,beauty,high,"Bellezza Studio,Luxe & Co.","classic,designer",anytime
CUST-0004134,shoes,medium,"Seaside Atelier,Veloce Luxe,Montclair House",designer,weekend
CUST-0004135,"beauty,men",medium,,editorial,anytime
CUST-0004136,"home,men,jewelry",medium,"Seaside Atelier,Bellezza Studio","athleisure,designer",weekend
CUST-0004137,"shoes,beauty",low,,editorial,weekday_morning
CUST-0004138,"beauty,shoes",medium,"Bellezza Studio,Seaside Atelier","contemporary,classic",weekday_evening
CUST-0004139,handbags,medium,Bellezza Studio,"classic,contemporary",weekend
CUST-0004140,"men,women,home",medium,Bellezza Studio,classic,anytime
CUST-0004141,home,high,,contemporary,weekday_evening
CUST-0004142,"jewelry,accessories",high,Luxe & Co.,"classic,editorial",weekend
CUST-0004143,handbags,medium,Aurelle Couture,editorial,weekend
CUST-0004144,"home,accessories",medium,"Aurelle Couture,Veloce Luxe,Bellezza Studio","editorial,athleisure",weekend
CUST-0004145,accessories,medium,,"contemporary,editorial",weekend
CUST-0004146,"handbags,women,home",low,Bellezza Studio,classic,weekend
CUST-0004147,"women,home,shoes",low,"Seaside Atelier,Bellezza Studio,Montclair House","athleisure,contemporary",weekday_evening
CUST-0004148,"beauty,men,shoes",medium,"Luxe & Co.,Veloce Luxe,Bellezza Studio","athleisure,contemporary",weekend
CUST-0004149,women,high,"Aurelle Couture,Seaside Atelier,Luxe & Co.",designer,weekend
CUST-0004150,women,low,Veloce Luxe,"contemporary,editorial",weekend
CUST-0004151,"handbags,women",low,"Bellezza Studio,Luxe & Co.,Aurelle Couture","classic,athleisure",weekday_morning
CUST-0004152,"jewelry,men,beauty",low,"Veloce Luxe,Seaside Atelier,Bellezza Studio","classic,contemporary",weekday_evening
CUST-0004153,"women,accessories",low,"Montclair House,Seaside Atelier","classic,editorial",weekday_morning
CUST-0004154,handbags,medium,Seaside Atelier,contemporary,weekday_morning
CUST-0004155,home,low,"Montclair House,Seaside Atelier,Veloce Luxe",athleisure,anytime
CUST-0004156,women,medium,"Montclair House,Aurelle Couture,Bellezza Studio","contemporary,classic",anytime
CUST-0004157,accessories,medium,Seaside Atelier,editorial,weekday_morning
CUST-0004158,accessories,low,,"editorial,contemporary",weekend
CUST-0004159,"handbags,home",low,"Bellezza Studio,Luxe & Co.,Aurelle Couture",contemporary,anytime
CUST-0004160,home,medium,,editorial,weekday_evening
CUST-0004161,"men,handbags",medium,"Veloce Luxe,Bellezza Studio",classic,anytime
CUST-0004162,"accessories,men,handbags",high,Veloce Luxe,designer,weekday_morning
CUST-0004163,shoes,low,"Bellezza Studio,Aurelle Couture,Montclair House","designer,contemporary",weekend
CUST-0004164,"accessories,men,home",low,"Luxe & Co.,Seaside Atelier,Bellezza Studio","athleisure,designer",anytime
CUST-0004165,home,medium,Aurelle Couture,"athleisure,designer",anytime
CUST-0004166,shoes,medium,"Bellezza Studio,Montclair House","editorial,athleisure",weekend
CUST-0004167,"handbags,home",medium,,athleisure,weekend
CUST-0004168,jewelry,low,Seaside Atelier,"contemporary,designer",anytime
CUST-0004169,"handbags,accessories",medium,Bellezza Studio,"editorial,contemporary",weekday_morning
CUST-0004170,"jewelry,accessories,women",medium,"Montclair House,Seaside Atelier,Bellezza Studio","classic,contemporary",weekend
CUST-0004171,"handbags,jewelry,accessories",medium,"Montclair House,Seaside Atelier","athleisure,classic",anytime
CUST-0004172,"accessories,home",medium,,"contemporary,athleisure",anytime
CUST-0004173,"accessories,men,beauty",medium,,"editorial,contemporary",weekday_morning
CUST-0004174,"accessories,home,men",medium,"Montclair House,Bellezza Studio,Seaside Atelier","editorial,classic",weekday_morning
CUST-0004175,"beauty,handbags,shoes",low,"Montclair House,Bellezza Studio","classic,athleisure",weekday_evening
CUST-0004176,"accessories,beauty,women",low,"Seaside Atelier,Luxe & Co.","editorial,classic",anytime
CUST-0004177,"women,jewelry",medium,"Montclair House,Luxe & Co.",athleisure,weekday_morning
CUST-0004178,"jewelry,accessories",medium,Seaside Atelier,"contemporary,classic",weekday_morning
CUST-0004179,"jewelry,women,handbags",medium,Seaside Atelier,"editorial,contemporary",weekend
CUST-0004180,accessories,high,"Montclair House,Luxe & Co.","editorial,classic",anytime
CUST-0004181,men,high,,"classic,athleisure",weekday_morning
CUST-0004182,"handbags,shoes,home",low,Bellezza Studio,contemporary,weekday_evening
CUST-0004183,"shoes,handbags",medium,"Aurelle Couture,Seaside Atelier",classic,weekday_evening
CUST-0004184,"beauty,men,women",medium,Veloce Luxe,"athleisure,designer",weekday_evening
CUST-0004185,"jewelry,women,handbags",high,"Aurelle Couture,Bellezza Studio",designer,weekend
CUST-0004186,"women,beauty,shoes",high,Montclair House,"classic,athleisure",weekday_morning
CUST-0004187,"women,beauty",low,"Bellezza Studio,Montclair House,Seaside Atelier",classic,weekend
CUST-0004188,"jewelry,men,beauty",low,Aurelle Couture,"designer,contemporary",weekday_evening
CUST-0004189,"men,jewelry,beauty",medium,"Montclair House,Aurelle Couture,Seaside Atelier",athleisure,weekday_evening
CUST-0004190,"jewelry,home,men",medium,"Aurelle Couture,Seaside Atelier,Montclair House",classic,weekday_evening
CUST-0004191,"men,shoes",medium,"Veloce Luxe,Seaside Atelier","classic,athleisure",weekday_evening
CUST-0004192,"handbags,home,shoes",medium,,"contemporary,designer",weekend
CUST-0004193,"jewelry,home,handbags",medium,"Veloce Luxe,Aurelle Couture,Seaside Atelier",designer,weekend
CUST-0004194,men,medium,"Montclair House,Veloce Luxe,Luxe & Co.","athleisure,contemporary",weekday_morning
CUST-0004195,"home,handbags",high,,"contemporary,editorial",weekday_morning
CUST-0004196,"men,handbags",low,Bellezza Studio,"designer,editorial",anytime
CUST-0004197,"beauty,home,jewelry",low,"Luxe & Co.,Aurelle Couture,Veloce Luxe",contemporary,weekday_morning
CUST-0004198,"handbags,accessories",high,,contemporary,weekday_evening
CUST-0004199,"jewelry,beauty",medium,,editorial,weekend
CUST-0004200,"women,men",medium,,contemporary,weekend
CUST-0004201,"women,accessories",high,"Aurelle Couture,Montclair House,Bellezza Studio","designer,editorial",weekday_morning
CUST-0004202,"home,shoes,jewelry",medium,Aurelle Couture,"editorial,designer",weekend
CUST-0004203,women,low,"Luxe & Co.,Aurelle Couture",editorial,anytime
CUST-0004204,"men,accessories,jewelry",medium,"Seaside Atelier,Montclair House",contemporary,anytime
CUST-0004205,shoes,medium,Veloce Luxe,"classic,athleisure",weekday_morning
CUST-0004206,"beauty,women",medium,"Montclair House,Luxe & Co.,Aurelle Couture","contemporary,editorial",weekend
CUST-0004207,"handbags,men",medium,,"editorial,contemporary",weekday_morning
CUST-0004208,jewelry,medium,"Seaside Atelier,Luxe & Co.",contemporary,weekday_evening
CUST-0004209,"jewelry,home",medium,"Luxe & Co.,Montclair House","designer,athleisure",weekend
CUST-0004210,men,medium,"Bellezza Studio,Veloce Luxe,Aurelle Couture",designer,weekend
CUST-0004211,"women,shoes",medium,"Veloce Luxe,Luxe & Co.","athleisure,classic",weekday_morning
CUST-0004212,jewelry,medium,"Aurelle Couture,Luxe & Co.",classic,weekday_evening
CUST-0004213,home,medium,Aurelle Couture,contemporary,anytime
CUST-0004214,"home,men",high,"Aurelle Couture,Veloce Luxe",contemporary,weekday_morning
CUST-0004215,beauty,high,,"editorial,athleisure",weekday_morning
CUST-0004216,women,high,"Montclair House,Luxe & Co.,Veloce Luxe",classic,weekday_morning
CUST-0004217,"home,men",high,,"classic,contemporary",anytime
CUST-0004218,"beauty,women,shoes",high,Veloce Luxe,editorial,anytime
CUST-0004219,"jewelry,accessories,men",medium,,editorial,weekend
CUST-0004220,"shoes,handbags",high,,contemporary,weekday_morning
CUST-0004221,handbags,high,"Aurelle Couture,Bellezza Studio,Seaside Atelier",classic,weekday_evening
CUST-0004222,"jewelry,beauty",medium,Montclair House,athleisure,weekday_morning
CUST-0004223,"accessories,women",low,Bellezza Studio,contemporary,weekday_morning
CUST-0004224,"accessories,home",low,"Veloce Luxe,Seaside Atelier","athleisure,designer",weekday_morning
